userid,test_type,assignment_count,ac_count,average_submissions_per_problem,total_submissions,average_codesize,average_codelines,average_completion_time,open_to_close_ratio,open_to_discount_ratio,timenorm_lastsubmit,ranknorm_lastsubmit,timenorm_firstsubmit,ranknorm_firstsubmit,normalized_codelines,ranknorm_codelines,normalized_codesize,ranknorm_codesize,normalized_ratio,ranknorm_ratio,error_count,score
80214,1,74,69,2.405405405,178,1024.494382,45.98314607,8119.135135,21.35309967,21.99026456,1.225728191,14.97565523,1.777509954,14.97565523,-20.5391244,0.485984405,-22.27510569,0.485984405,-26.23825348,0.485984405,27.81113188,83
80219,1,74,72,1.972972973,146,641.2739726,26.38356164,12524.2027,20.95268715,23.7796164,1.850891635,7.337807443,1.053725134,7.337807443,-21.55448065,0.130934803,-22.78357177,0.130934803,-26.21212257,0.130934803,21.35565305,71
80223,1,91,90,2.373626374,216,622.8842593,36.57407407,39998.24176,7.835076728,9.2930504,-11.16437153,-20.63852798,-10.29158822,-20.63852798,-26.45721416,-3.641469941,-29.12073069,-3.641469941,-33.90554753,-3.641469941,41.99052932,92
80235,1,75,72,2.106666667,158,631.6518987,28.48101266,26697.52,9.839019467,11.52396055,-4.820390193,-11.79075008,-5.102078723,-11.79075008,-20.92492554,-1.524145031,-23.14223066,-1.524145031,-26.90399355,-1.524145031,22.89333931,99
80236,1,75,74,2.24,168,728.4702381,36.10714286,5187.293333,22.82282132,26.78738612,-0.566619192,17.06603396,-0.004521727,17.06603396,-21.23345154,1.373174725,-23.77032979,1.373174725,-27.3963459,1.373174725,30.58126655,73
80240,1,75,73,3.64,273,627.007326,42.25274725,21648.02667,11.30703537,11.86532467,-2.558959843,-10.65468935,-2.544177062,-10.65468935,-20.87019749,-1.728219891,-23.80254778,-1.728219891,-26.90624981,-1.728219891,66.02983154,96
80241,1,78,65,2.576923077,201,685.8358209,34.92537313,23427.17949,-20.72946913,-23.26860389,-2.120273191,-5.741188321,-2.010565897,-5.741188321,-21.03920185,0.306800966,-24.05675736,0.306800966,-27.29003468,0.306800966,44.41593307,83
80242,1,98,98,3.928571429,385,456.6493506,26.7012987,60625.30612,19.84831531,590.7321359,-6.80363183,8.186695978,-7.068642353,8.186695978,-29.4763853,1.174502058,-32.56263252,1.174502058,-37.6192705,1.174502058,100.7313811,83
80249,1,76,74,2.578947368,196,704.244898,34.29591837,11178.76316,20.22051097,18.70857146,-2.627943299,5.869125921,-2.115933381,5.869125921,-22.24210545,-0.172670695,-24.38566933,-0.172670695,-27.61910144,-0.172670695,42.96311892,76
80250,1,73,70,2.287671233,167,698.8383234,39.81437126,18784.68493,19.77486183,23.33043887,-4.001806295,8.454500407,-3.79625653,8.454500407,-19.27239473,-1.659816109,-21.56274976,-1.659816109,-26.99128606,-1.659816109,30.88653344,93
80251,1,76,71,3.315789474,252,826.1547619,42.13492063,38393.88158,15.65752794,17.11635144,-0.804786119,-1.021038977,-2.665907233,-1.021038977,-21.94405529,0.747259906,-24.07827351,0.747259906,-27.13212411,0.747259906,57.88856315,94
80260,1,67,56,2.194029851,147,626.3877551,32.26530612,2529.119403,19.51058157,23.64788934,-2.989984869,16.96622375,-3.066572418,16.96622375,-17.63791769,0.009410114,-20.3376477,0.009410114,-22.97495207,0.009410114,27.00764858,52
80261,1,78,78,2.435897436,190,1125.478947,61.61052632,14086.10256,4.093972354,-0.862383086,-6.676000564,-24.38054556,-6.520180371,-24.38054556,-21.43870946,-1.414700534,-23.95659418,-1.414700534,-27.03187897,-1.414700534,35.03031322,99
80262,1,71,69,2.718309859,193,671.9222798,33.05181347,25859.39437,20.86311356,25.21724252,0.014472901,11.87604904,0.646829888,11.87604904,-20.30936452,-1.188589221,-22.95969251,-1.188589221,-25.82784019,-1.188589221,43.34359646,85
80263,1,79,78,3.430379747,271,860.3431734,41.60147601,16979.87342,7.773764136,9.055376113,-5.392323593,-14.71282289,-6.520000712,-14.71282289,-21.39886111,-1.726600433,-24.59691509,-1.726600433,-27.07206913,-1.726600433,60.58848897,90
80264,1,65,42,1.969230769,128,560.0546875,32.296875,31665.78462,16.92885744,-33.96237062,-0.623737944,14.18788391,-0.808113506,14.18788391,-17.97887262,-1.314572701,-19.87231877,-1.314572701,-23.11948113,-1.314572701,29.27503198,62
80266,1,78,77,3.474358974,271,965.3653137,46.66051661,46536.34615,3.888771783,-0.742614991,-3.060719282,-23.73006285,-2.627500037,-23.73006285,-21.91218337,-3.356771941,-23.95731935,-3.356771941,-27.2998614,-3.356771941,64.9092751,97
80269,1,65,60,3.184615385,207,800.3381643,43.57487923,12474.96923,12.24780031,9.252291089,-5.537963576,-1.380892771,-5.366147381,-1.380892771,-17.79125113,0.415452683,-19.84325642,0.415452683,-21.79042623,0.415452683,46.09511478,85
80272,1,79,78,3.911392405,309,720.2168285,35.33656958,79641.8481,85.84622538,84.05699977,-3.83734403,1.70744152,-3.673855082,1.70744152,-21.09810027,0.739946294,-23.9162278,0.739946294,-27.74433961,0.739946294,67.13704064,84
80273,1,98,93,3.040816327,298,1059.899329,49.73154362,2021.581633,2.888577174,159.6289471,-14.94769607,-30.45330488,-14.7582725,-30.45330488,-28.76791236,-5.290546409,-31.98132689,-5.290546409,-37.39329219,-5.290546409,61.17248884,96
80279,1,79,76,4.405063291,348,956.6436782,54.74712644,19479.67089,12.40517133,9.407141018,-5.129854088,-9.423834314,-6.09269083,-9.423834314,-21.37012501,-1.506762211,-23.91331033,-1.506762211,-27.82912767,-1.506762211,79.26486321,92
80282,1,78,75,3.166666667,247,957.8987854,54.32388664,85778.02564,8.38700612,5.566283771,-1.264653234,-13.10435338,-1.689776544,-13.10435338,-21.40678294,-0.585847713,-24.1786471,-0.585847713,-27.22077153,-0.585847713,56.54961135,95
80283,1,79,76,3.936708861,311,762.6784566,40.83279743,51683.24051,8.757985902,9.470154459,-2.436068926,-15.20732645,-2.13265551,-15.20732645,-20.60321257,-3.177127969,-23.82964553,-3.177127969,-26.97478183,-3.177127969,79.90482392,97
80284,1,72,70,2.930555556,211,862.07109,44.72985782,48312.13889,14.28934588,12.43909363,-5.434881406,0.298909016,-5.37711584,0.298909016,-18.96617994,0.301082791,-21.8257569,0.301082791,-23.66497273,0.301082791,49.18438644,73
80285,1,72,70,1.388888889,100,868.53,30.96,25300.625,24.73571477,31.89028557,3.244361364,21.61784693,4.128819156,21.61784693,-20.62283711,0.267387207,-22.97936575,0.267387207,-26.59189725,0.267387207,10.39488966,63
80290,1,64,55,1.96875,126,535.547619,29.8968254,27047.54688,21.33487191,24.90105628,3.357186463,17.15640192,3.856481362,17.15640192,-17.68219465,-0.980720242,-19.478407,-0.980720242,-23.26425723,-0.980720242,27.65582043,56
80294,1,74,70,3.121621622,231,865.8744589,53.35497835,32364.64865,15.68628701,16.89165472,-4.823557711,-0.637632089,-4.756061273,-0.637632089,-20.86209521,-1.303615949,-23.45567969,-1.303615949,-26.52994328,-1.303615949,50.50128891,72
80295,1,59,54,2.288135593,135,593.4740741,30.36296296,50917.0339,11.46119737,16.53657581,-5.010626175,7.678997477,-5.451173367,7.678997477,-17.20568141,-1.949689295,-19.26757622,-1.949689295,-21.88023017,-1.949689295,28.30883916,65
80296,1,79,78,3.025316456,239,1276.615063,58.73221757,62237.58228,-25.92873739,-28.98374154,-1.338693998,-18.12238732,-1.116973245,-18.12238732,-22.25779413,-0.730968387,-25.49414163,-0.730968387,-27.86439463,-0.730968387,53.23455338,94
80297,1,79,76,3.607594937,285,1153.333333,48.6,59375.67089,-23.49145848,-27.09030142,-3.731649678,-16.28679536,-4.284925196,-16.28679536,-22.04329187,-2.293960055,-24.46703343,-2.293960055,-27.05876935,-2.293960055,59.51129218,96
80306,1,69,57,1.52173913,105,712.7809524,37.6952381,37114.78261,17.30374529,17.8125056,2.512199849,5.154467797,2.333442831,5.154467797,-20.22600737,-3.688721349,-21.63999642,-3.688721349,-24.75432004,-3.688721349,17.23770116,61
80311,1,72,70,2.541666667,183,889.4808743,46.44262295,21101.80556,14.85035002,16.25137798,-2.355324996,-3.794137301,-2.288882286,-3.794137301,-20.97206928,-2.355292892,-23.45794033,-2.355292892,-26.41904615,-2.355292892,38.26973384,100
80312,1,79,79,4.493670886,355,1214.630986,56.67042254,34583.12658,9.618286909,11.94189955,0.497149023,-12.03938258,0.158538403,-12.03938258,-22.20732664,0.195933841,-24.95276258,0.195933841,-28.67736265,0.195933841,82.33995555,94
80313,1,76,74,3.578947368,272,1238.279412,63.42647059,81112.90789,7.628655214,8.940603157,-2.565457578,-14.65148608,-1.970468184,-14.65148608,-21.10413639,-2.776650804,-23.39953476,-2.776650804,-26.49476617,-2.776650804,71.75170975,84
80321,1,73,73,4.369863014,319,882.4482759,48.47021944,92854.19178,15.45959026,66.47845752,-3.694395554,-1.486731625,-3.452665668,-1.486731625,-21.05330334,-0.858612095,-23.87091146,-0.858612095,-26.34122892,-0.858612095,82.7078861,97
80335,1,72,72,3.375,243,852.4238683,43.08230453,125715.5417,18.54669516,21.31428834,-2.351257504,2.578816967,-2.555258709,2.578816967,-19.63362572,0.302911409,-22.26172021,0.302911409,-25.70260965,0.302911409,58.5878446,86
80336,1,73,64,2.342465753,171,757.619883,36.32748538,13431.30137,22.24266156,26.45553288,-0.001111227,19.86060562,0.193990231,19.86060562,-20.57219289,0.291737486,-22.70972395,0.291737486,-25.94701628,0.291737486,33.08753443,77
80345,1,94,94,2.606382979,245,1004.930612,52.20816327,11904.2766,3.053867903,39.03386854,-7.841979166,-30.5629159,-7.847351736,-30.5629159,-26.91905272,-1.254545562,-29.7431684,-1.254545562,-35.08700409,-1.254545562,51.70601101,98
80346,1,92,92,3.22826087,297,440.6565657,19.65993266,8370.413043,7.365306531,9.20529773,-3.00828273,-20.3887199,-2.199491034,-20.3887199,-24.40846855,-1.446937764,-28.6865756,-1.446937764,-34.75557372,-1.446937764,73.9353824,98
80347,1,71,70,1.901408451,135,700.8814815,38.23703704,25599.33803,19.31147116,22.19159649,0.077153722,6.193323256,0.14928738,6.193323256,-18.86369616,0.62575533,-21.71475818,0.62575533,-25.65235116,0.62575533,25.38941875,76
80349,1,77,74,2.350649351,181,753.3149171,35.85082873,10787.38961,17.34092905,20.60895913,0.668607996,1.925932178,0.723443098,1.925932178,-21.89686972,0.656798077,-23.60563042,0.656798077,-26.45786246,0.656798077,31.44971326,85
80359,1,96,74,2.885416667,277,594.801444,32.40072202,56279.92708,21.36750998,258.9309776,-6.602306261,17.03080918,-5.257425677,17.03080918,-28.44244797,-0.760110974,-31.3746087,-0.760110974,-37.30739243,-0.760110974,77.43592596,90
80361,1,74,66,2.121621622,157,754.5541401,36.61783439,68112.71622,17.88989417,18.39958512,-2.370884959,2.579120765,-2.602776952,2.579120765,-21.20941146,-0.816155037,-23.28762609,-0.816155037,-27.07516354,-0.816155037,27.87245645,64
80363,1,95,94,4.252631579,404,543.2846535,27.53960396,304941.0421,22.62448194,2510.227454,-11.74097996,9.922746856,-11.94157705,9.922746856,-26.2245977,-2.394524458,-29.08803158,-2.394524458,-36.10285332,-2.394524458,101.8024398,95
80368,1,73,63,2.671232877,195,562.1846154,28.59487179,55900.06849,8.07389758,5.688241125,-3.640725125,-9.450952396,-2.997874446,-9.450952396,-20.07080692,-2.737132274,-23.3099783,-2.737132274,-25.93411187,-2.737132274,46.47749147,83
80369,1,74,72,2.445945946,181,702.121547,35.3038674,20793,17.78927444,20.65994588,0.231484421,2.400415441,-0.400753808,2.400415441,-21.94854152,1.493832014,-24.1112963,1.493832014,-26.68988865,1.493832014,36.72037524,80
80370,1,89,89,1.988764045,177,781.2429379,37.27118644,18298.49438,6.151941939,6.898836436,-6.986692852,-24.80363367,-6.165805855,-24.80363367,-25.74175908,-3.756373586,-29.22074385,-3.756373586,-32.99201478,-3.756373586,27.12070643,98
80374,1,87,84,3.390804598,295,667.5525424,31.94915254,21690.44828,11.26500361,17.39462012,-7.779443301,-7.818052866,-6.036275559,-7.818052866,-25.66316215,-0.942922925,-28.55995097,-0.942922925,-32.82425228,-0.942922925,79.32748793,94
80387,1,98,96,1.663265306,163,681.4907975,34.92638037,802.1428571,24.41118487,479.3955191,-6.554472178,21.09149281,-5.031765079,21.09149281,-28.5708395,-2.404735879,-31.9834287,-2.404735879,-38.183446,-2.404735879,26.33734218,72
80389,1,75,68,2.226666667,167,649.4191617,37.32335329,68424.16,18.72374353,22.38783723,-6.386063503,6.692935623,-6.730231239,6.692935623,-21.6577143,0.706383728,-23.79258403,0.706383728,-26.25788627,0.706383728,30.91806093,79
80393,1,46,39,2.456521739,113,666.079646,32.7699115,38016.02174,8.055117985,8.860012786,-1.596337673,-1.392092117,-1.624006717,-1.392092117,-14.18255635,0.017710015,-15.53726908,0.017710015,-16.0428202,0.017710015,26.67391592,79
80394,1,75,65,3.12,234,1426.081197,59.38888889,13442.8,4.950232959,5.133198808,0.213644968,-15.5222772,0.697301355,-15.5222772,-22.1087465,-2.580655983,-24.16848023,-2.580655983,-26.39914057,-2.580655983,61.88991948,99
80398,1,76,73,2.328947368,177,723.7457627,36.5819209,13515.48684,13.26146387,45.75350895,-2.739871728,-6.176945003,-2.916040799,-6.176945003,-21.52966943,-0.021307454,-23.6211222,-0.021307454,-26.32037289,-0.021307454,31.22031031,82
80400,1,72,71,1.388888889,100,695.78,33.71,15567.47222,20.72074984,25.93557954,1.472781351,14.28764902,1.056801754,14.28764902,-21.1952652,-0.133543477,-23.09045933,-0.133543477,-26.58252937,-0.133543477,9.132011934,84
80401,1,108,106,2.935185185,317,1168.706625,58.73501577,46685.88889,10.98709263,639.3842399,-15.74177439,-7.859240496,-13.72118563,-7.859240496,-31.44948246,-0.581307291,-34.95720408,-0.581307291,-41.52587992,-0.581307291,72.61629758,90
80407,1,71,68,3.253521127,231,715.3160173,35.57142857,28002.22535,18.95866486,25.55227821,-2.385821043,9.387249046,-2.377915915,9.387249046,-20.01470848,2.64182154,-23.39837514,2.64182154,-25.82122041,2.64182154,54.95408513,78
80410,1,79,78,2.860759494,226,643.3097345,34.76106195,3004.594937,-26.91996264,-29.09162621,-2.373555855,-18.67198053,-2.966182748,-18.67198053,-22.48014456,-2.091539654,-23.98577433,-2.091539654,-27.09875855,-2.091539654,37.37233155,96
80411,1,75,72,2.68,201,742.7313433,40.53731343,2282.493333,15.76642932,18.14838121,-1.527877828,-0.580107959,-0.88487959,-0.580107959,-19.70075363,0.683162765,-22.95466887,0.683162765,-26.26412449,0.683162765,45.14034605,84
80413,1,73,67,1.589041096,116,723.8706897,33.60344828,19463.63014,22.85212871,26.67479641,0.643971962,17.30979225,0.725445136,17.30979225,-19.03785173,0.918116381,-22.58074582,0.918116381,-26.33556418,0.918116381,17.41628328,66
80414,1,72,70,2.694444444,194,718.0824742,36.96391753,21932.27778,15.75864001,19.4783484,-0.774989642,1.512221509,-1.170341151,1.512221509,-20.97616653,0.215818321,-23.09210969,0.215818321,-26.26370831,0.215818321,43.77991635,88
80451,1,72,70,3.069444444,221,959.3846154,45.9321267,42575.18056,9.410804581,10.71088476,-3.759794601,-10.93468591,-4.061940546,-10.93468591,-19.24321224,0.574671586,-21.82010838,0.574671586,-25.02305271,0.574671586,41.07190704,96
80457,1,78,77,3.128205128,244,971.4959016,44.01229508,78112.92308,-20.6412547,-23.80187037,-2.153015408,-10.82154273,-2.574879359,-10.82154273,-21.15012168,-0.737908043,-23.69876599,-0.737908043,-27.62241051,-0.737908043,43.75210982,86
80469,1,92,90,3.52173913,324,893.3209877,47.93209877,72069.56522,6.365876531,14.05481154,-5.685084065,-16.60906474,-4.913675866,-16.60906474,-26.50147556,-0.939833156,-30.01969384,-0.939833156,-34.72945471,-0.939833156,84.66187442,100
80479,1,63,36,2.301587302,145,351.7862069,20.34482759,44490.14286,11.90320507,20.00487121,-8.181487871,14.89274085,-6.384157309,14.89274085,-19.32410133,-1.260169993,-21.39893504,-1.260169993,-24.82940443,-1.260169993,41.93914837,26
80490,1,91,90,2.582417582,235,663.3617021,35.54468085,49955.8022,11.14518958,79.26284184,-5.149673786,-8.542683258,-4.553840141,-8.542683258,-27.09671552,-2.058609173,-29.73141685,-2.058609173,-33.59950501,-2.058609173,49.15988131,92
80491,1,74,68,2.905405405,215,979.6790698,57.18139535,49119.62162,14.1269325,14.79946912,-0.847275565,-6.00975611,-1.211101946,-6.00975611,-20.37688943,-1.582416886,-23.4443797,-1.582416886,-26.0619848,-1.582416886,47.88805945,92
80498,1,75,73,2.786666667,209,962.430622,51.76076555,7873.533333,6.703275448,8.583213076,-5.177919441,-14.6114167,-5.674388689,-14.6114167,-22.08839004,-1.008287395,-24.97716444,-1.008287395,-26.11852036,-1.008287395,42.52353288,96
80512,1,78,77,3.641025641,284,690.4471831,34.23591549,3550.846154,4.650867185,-0.108267098,-4.878700679,-22.14630088,-3.852352301,-22.14630088,-21.21076889,-1.779258432,-24.09708016,-1.779258432,-27.63358759,-1.779258432,70.5732288,96
80513,1,73,70,2.520547945,184,913.1684783,49.20108696,49580.47945,18.36185782,55.97382408,-1.382668453,4.865721196,-1.49523896,4.865721196,-20.38594402,0.115617929,-22.84191128,0.115617929,-26.46769823,0.115617929,36.94696383,89
80515,1,79,77,2.784810127,220,915.9727273,42.63636364,22572.81013,15.75060928,20.95622237,-1.022224373,1.204903365,-1.864512294,1.204903365,-22.52761323,1.247453121,-25.17886367,1.247453121,-27.9155524,1.247453121,44.25626422,97
80517,1,77,76,5.246753247,404,1408.101485,62.95792079,19545.64935,-17.39314585,-19.66372706,-0.225163662,-5.756167886,-0.146329903,-5.756167886,-21.82853557,-0.440833474,-23.80218035,-0.440833474,-26.60352763,-0.440833474,103.9212587,90
80519,1,70,59,2.685714286,188,689.9840426,42.32978723,35733.61429,22.4533039,26.58042102,1.368484032,21.20190944,1.029016926,21.20190944,-20.26836412,-1.516619805,-22.86004758,-1.516619805,-25.75280587,-1.516619805,45.87677844,79
80521,1,72,72,4.111111111,296,831.9189189,47.94594595,40801.125,5.130547917,6.0988735,-1.670081579,-18.65280588,-1.601978312,-18.65280588,-21.40210072,-2.113854331,-23.95011577,-2.113854331,-26.25656469,-2.113854331,75.71144453,100
80528,1,66,65,2.03030303,134,874.4179104,42.42537313,19930.13636,19.8470528,24.87802537,0.886109092,15.52602706,1.232274434,15.52602706,-20.08166112,1.007332406,-22.32929888,1.007332406,-24.54039961,1.007332406,25.54697465,89
80529,1,72,69,1.916666667,138,540.0797101,24.98550725,39666.75,13.56593738,19.30043922,-5.000247519,-1.616912213,-4.446948951,-1.616912213,-20.66964333,0.317844784,-23.30224233,0.317844784,-26.33977273,0.317844784,23.1885633,60
80534,1,77,77,3.753246753,289,666.5294118,38.66435986,49179.05195,13.72431975,16.25650999,-4.306359902,-4.688358702,-4.473493228,-4.688358702,-19.43134033,0.274425184,-22.91068368,0.274425184,-27.08029554,0.274425184,67.60441769,79
80543,1,69,66,2.057971014,142,715.9788732,37.88028169,15232.27536,21.30689498,25.80146912,-1.531644918,19.56796475,-1.251703872,19.56796475,-21.05768705,1.238322211,-22.9906531,1.238322211,-24.93043665,1.238322211,29.24494331,75
80546,1,79,77,2.683544304,212,1177.570755,52.10849057,60994.82278,9.195568357,5.844512302,-2.079108919,-12.11802465,-2.404617553,-12.11802465,-21.98554218,-0.267815044,-24.33124388,-0.267815044,-26.896515,-0.267815044,44.32777151,77
80552,1,77,75,7.883116883,607,817.9143328,42.09060956,90270.35065,13.10167696,10.564626,-3.868703403,-6.244668641,-4.272181317,-6.244668641,-21.27560853,-0.218022854,-23.47283555,-0.218022854,-26.38480458,-0.218022854,173.5881369,78
80553,1,32,27,2.1875,70,290.0428571,15.37142857,1684.59375,8.448268698,11.37773631,-3.50374934,9.851264987,-2.499869357,9.851264987,-9.980810803,2.696175668,-11.03219004,2.696175668,-12.67234623,2.696175668,13.52221453,61
80555,1,79,72,3.215189873,254,637.1023622,30.51574803,51157.55696,16.83307452,18.73104211,-0.680526048,0.017968784,-0.077967541,0.017968784,-22.0179975,0.916680606,-24.93096593,0.916680606,-27.37979197,0.916680606,60.23258057,60
80556,1,75,68,4.733333333,355,1082.619718,51.09577465,91033.10667,-22.54304596,-24.41423223,1.356343125,-10.62430171,1.487790762,-10.62430171,-21.34706443,-0.136642185,-24.07690374,-0.136642185,-26.07302211,-0.136642185,98.05825459,83
80558,1,75,74,3.226666667,242,894.7644628,42.22727273,11459.62667,-10.75995765,-9.918356669,-5.163325896,10.66305326,-5.627773573,10.66305326,-22.03586569,-0.155847477,-24.25144184,-0.155847477,-26.84191523,-0.155847477,56.78328509,86
